client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,1,ACK,0,0,1765630801901,1765630801901,0,0,0,0.0,0
1,3,FULL,1,1,1765630801901,1765630801901,0,0,0,0.0,0
1,5,HEARTBEAT,1,1,1765630801920,1765630801921,1,20,0,100.0,61.32818348711346
1,5,HEARTBEAT,2,1,1765630801974,1765630801974,0,33,0,100.0,19.370731324954928
1,5,HEARTBEAT,3,1,1765630802025,1765630802025,0,2,0,66.7,12.915819063476986
1,5,HEARTBEAT,4,1,1765630802075,1765630802075,0,1,0,0.0,10.28196692559286
1,5,HEARTBEAT,5,1,1765630802127,1765630802128,1,3,0,66.7,8.70732386170882
1,5,HEARTBEAT,6,1,1765630802180,1765630802180,0,1,0,100.0,7.756495196165478
1,5,HEARTBEAT,7,1,1765630802232,1765630802232,0,0,0,100.0,7.104416504899825
1,5,HEARTBEAT,8,1,1765630802282,1765630802282,0,2,0,0.0,6.664205302779047
1,5,HEARTBEAT,9,1,1765630802334,1765630802334,0,2,0,100.0,6.296909809518461
1,5,HEARTBEAT,10,1,1765630802385,1765630802385,0,1,0,100.0,6.0207906926109445
1,5,HEARTBEAT,11,1,1765630802438,1765630802439,1,3,0,100.0,5.764987469726815
1,5,HEARTBEAT,12,1,1765630802490,1765630802490,0,3,0,100.0,5.584146985664526
1,5,HEARTBEAT,13,1,1765630802543,1765630802543,0,2,0,100.0,5.415206724147088
1,5,HEARTBEAT,14,1,1765630802594,1765630802594,0,2,0,100.0,5.287246878110321
1,5,HEARTBEAT,15,1,1765630802647,1765630802647,0,2,0,100.0,5.162952056455982
1,5,HEARTBEAT,16,1,1765630802698,1765630802698,0,2,0,100.0,5.067832933476125
1,5,HEARTBEAT,17,1,1765630802748,1765630802749,1,0,0,100.0,4.984153600035988
1,5,HEARTBEAT,18,1,1765630802799,1765630802799,0,1,0,100.0,4.915437071964975
1,5,HEARTBEAT,19,1,1765630802873,1765630802874,1,25,0,100.0,4.729252071399133
1,4,DELTA,20,3,1765630802978,1765630802978,0,29,0.2,100.0,5.063254867713097
1,5,HEARTBEAT,22,3,1765630803030,1765630803030,0,52,0,100.0,4.996125117176718
1,5,HEARTBEAT,23,3,1765630803085,1765630803085,0,3,0,100.0,4.922402808184201
1,5,HEARTBEAT,24,3,1765630803144,1765630803145,1,5,0,100.0,4.835711577905573
1,5,HEARTBEAT,25,3,1765630803195,1765630803196,1,9,0,100.0,4.7900576328552935
1,5,HEARTBEAT,26,3,1765630803251,1765630803252,1,5,0,100.0,4.7302921289225015
1,5,HEARTBEAT,27,3,1765630803308,1765630803308,0,0,0,100.0,4.675284077333697
1,5,HEARTBEAT,28,3,1765630803363,1765630803364,1,0,0,100.0,4.624487167849769
1,5,HEARTBEAT,29,3,1765630803416,1765630803416,0,4,0,100.0,4.5895218566120635
1,5,HEARTBEAT,30,3,1765630803470,1765630803471,1,3,0,100.0,4.548168983199386
1,5,HEARTBEAT,31,3,1765630803522,1765630803523,1,3,0,100.0,4.517956285320897
1,5,HEARTBEAT,32,3,1765630803576,1765630803577,1,2,0,100.0,4.484263447996651
1,5,HEARTBEAT,33,3,1765630803633,1765630803634,1,3,0,100.0,4.44496527522212
1,5,HEARTBEAT,34,3,1765630803684,1765630803684,0,7,0,100.0,4.425476743557884
1,5,HEARTBEAT,35,3,1765630803736,1765630803736,0,2,0,100.0,4.402247864886959
1,5,HEARTBEAT,36,3,1765630803792,1765630803792,0,4,0,100.0,4.371033769576705
1,5,HEARTBEAT,37,3,1765630803848,1765630803849,1,1,0,100.0,4.339386652279957
1,5,HEARTBEAT,38,3,1765630803900,1765630803900,0,6,0,100.0,4.322473580145255
1,4,DELTA,39,4,1765630803955,1765630803956,1,5,0.2,100.0,4.619069193014046
1,4,DELTA,40,5,1765630804007,1765630804007,0,5,0.2,100.0,4.911562327780497
1,5,HEARTBEAT,41,5,1765630804059,1765630804059,0,1,0,100.0,4.8800973295793275
1,5,HEARTBEAT,42,5,1765630804111,1765630804111,0,0,0,100.0,4.850113038453787
1,5,HEARTBEAT,43,5,1765630804163,1765630804163,0,0,0,100.0,4.821507336588418
1,5,HEARTBEAT,44,5,1765630804215,1765630804216,1,1,0,100.0,4.792116512221552
1,5,HEARTBEAT,45,5,1765630804266,1765630804267,1,2,0,100.0,4.768068596836087
1,5,HEARTBEAT,46,5,1765630804319,1765630804319,0,1,0,0.0,4.743072821100182
1,5,HEARTBEAT,47,5,1765630804371,1765630804372,1,1,0,100.0,4.717219832836829
1,5,HEARTBEAT,48,5,1765630804426,1765630804426,0,1,0,100.0,4.6905938822455875
1,5,HEARTBEAT,49,5,1765630804488,1765630804489,1,9,0,100.0,4.64886001743551
1,5,HEARTBEAT,50,5,1765630804543,1765630804544,1,8,0,100.0,4.62306111246673
1,5,HEARTBEAT,51,5,1765630804599,1765630804600,1,1,0,100.0,4.596610056900685
