client_id,msg_type,msg_type_name,snapshot_id,seq_num,server_timestamp_ms,recv_time_ms,latency_ms,jitter_ms,perceived_position_error,cpu_percent,bandwidth_per_client_kbps
1,1,ACK,0,0,1765626327300,1765626327304,4,0,0,0.0,0
1,3,FULL,1,1,1765626327300,1765626327323,23,0,0,0.0,54.68734628319028
1,5,HEARTBEAT,1,1,1765626327322,1765626327323,1,19,0,0.0,64.55573959745018
1,5,HEARTBEAT,2,1,1765626327372,1765626327373,1,50,0,0.0,20.49365772078768
1,5,HEARTBEAT,3,1,1765626327423,1765626327423,0,0,0,0.0,13.458486184768082
1,5,HEARTBEAT,4,1,1765626327473,1765626327474,1,1,0,0.0,10.523892335827846
1,5,HEARTBEAT,5,1,1765626327524,1765626327524,0,1,0,0.0,8.984373831613649
1,5,HEARTBEAT,6,1,1765626327574,1765626327575,1,1,0,0.0,7.985466152058184
1,5,HEARTBEAT,7,1,1765626327625,1765626327626,1,0,0,0.0,7.302988524811079
1,5,HEARTBEAT,8,1,1765626327677,1765626327677,0,0,0,0.0,6.807135424257067
1,5,HEARTBEAT,9,1,1765626327727,1765626327727,0,1,0,0.0,6.445772749382677
1,5,HEARTBEAT,10,1,1765626327778,1765626327778,0,1,0,0.0,6.147808385992462
1,5,HEARTBEAT,11,1,1765626327829,1765626327832,3,3,0,0.0,5.874170107103201
1,5,HEARTBEAT,12,1,1765626327880,1765626327880,0,6,0,0.0,5.7101758336368755
1,5,HEARTBEAT,13,1,1765626327930,1765626327930,0,2,0,0.0,5.553612745107374
1,5,HEARTBEAT,14,1,1765626327980,1765626327981,1,1,0,0.0,5.412204213070831
1,5,HEARTBEAT,15,1,1765626328031,1765626328031,0,1,0,0.0,5.29788515832863
1,5,HEARTBEAT,16,1,1765626328081,1765626328081,0,0,0,0.0,5.198277372486748
1,5,HEARTBEAT,17,1,1765626328131,1765626328132,1,1,0,0.0,5.104543658814979
1,5,HEARTBEAT,18,1,1765626328182,1765626328182,0,1,0,0.0,5.027405916310736
1,5,HEARTBEAT,19,1,1765626328233,1765626328233,0,1,0,0.0,4.953241991741838
1,5,HEARTBEAT,20,1,1765626328306,1765626328306,0,22,0,0.0,4.779503047212823
1,4,DELTA,21,2,1765626328356,1765626328356,0,23,0.2,0.0,5.361810603189913
1,4,DELTA,21,3,1765626328407,1765626328407,0,1,0.0,0.0,5.8859352080855665
1,5,HEARTBEAT,23,3,1765626328458,1765626328458,0,0,0,0.0,5.788290507862545
1,5,HEARTBEAT,24,3,1765626328509,1765626328509,0,0,0,0.0,5.698910021631784
1,5,HEARTBEAT,25,3,1765626328559,1765626328559,0,1,0,0.0,5.621264427647282
1,5,HEARTBEAT,26,3,1765626328610,1765626328610,0,1,0,0.0,5.545319702703349
1,5,HEARTBEAT,27,3,1765626328660,1765626328661,1,0,0,0.0,5.475082449424782
1,5,HEARTBEAT,28,3,1765626328711,1765626328711,0,1,0,0.0,5.4137790681714435
1,5,HEARTBEAT,29,3,1765626328761,1765626328761,0,0,0,0.0,5.3566831901485505
1,5,HEARTBEAT,30,3,1765626328814,1765626328814,0,3,0,0.0,5.292839437401622
1,5,HEARTBEAT,31,3,1765626328864,1765626328864,0,3,0,0.0,5.243388814043464
1,5,HEARTBEAT,32,3,1765626328915,1765626328915,0,1,0,0.0,5.193784719426778
1,5,HEARTBEAT,33,3,1765626328965,1765626328965,0,1,0,0.0,5.150323558841518
1,5,HEARTBEAT,34,3,1765626329015,1765626329016,1,1,0,0.0,5.106417539695925
1,5,HEARTBEAT,36,3,1765626329117,1765626329117,0,50,0,0.0,4.925364867178642
1,5,HEARTBEAT,37,3,1765626329167,1765626329168,1,50,0,0.0,4.891194795517066
1,5,HEARTBEAT,38,3,1765626329218,1765626329218,0,1,0,0.0,4.861383141639318
1,5,HEARTBEAT,39,3,1765626329268,1765626329269,1,1,0,0.0,4.830629395880127
1,5,HEARTBEAT,40,3,1765626329318,1765626329319,1,1,0,0.0,4.803814886382017
1,4,DELTA,41,4,1765626329369,1765626329369,0,0,0.4,0.0,5.099878793308762
1,5,HEARTBEAT,42,4,1765626329419,1765626329419,0,0,0,0.0,5.0679668802213245
1,5,HEARTBEAT,43,4,1765626329470,1765626329470,0,1,0,0.0,5.035202842354365
1,5,HEARTBEAT,44,4,1765626329520,1765626329521,1,0,0,0.0,5.003946757700909
1,5,HEARTBEAT,45,4,1765626329571,1765626329571,0,1,0,0.0,4.976289816004395
1,5,HEARTBEAT,46,4,1765626329621,1765626329622,1,1,0,0.0,4.947691808923252
1,5,HEARTBEAT,47,4,1765626329672,1765626329672,0,1,0,0.0,4.922402808184201
1,5,HEARTBEAT,48,4,1765626329723,1765626329723,0,1,0,0.0,4.896134465310641
1,5,HEARTBEAT,49,4,1765626329774,1765626329775,1,1,0,0.0,4.86897978662166
1,5,HEARTBEAT,51,4,1765626329875,1765626329875,0,48,0,0.0,4.752528015804805
1,5,HEARTBEAT,52,4,1765626329926,1765626329926,0,49,0,0.0,4.731597624398202
1,5,HEARTBEAT,53,4,1765626329976,1765626329977,1,0,0,0.0,4.711466345564215
1,5,HEARTBEAT,54,4,1765626330027,1765626330027,0,1,0,0.0,4.6938118866062695
1,5,HEARTBEAT,55,4,1765626330078,1765626330078,0,1,0,0.0,4.675107864202836
1,5,HEARTBEAT,56,4,1765626330128,1765626330129,1,0,0,0.0,4.657079567409961
1,5,HEARTBEAT,57,4,1765626330179,1765626330179,0,1,0,0.0,4.641304347826087
1,5,HEARTBEAT,59,4,1765626330280,1765626330281,1,52,0,0.0,4.545263691188916
1,4,DELTA,60,5,1765626330331,1765626330331,0,52,0.2,0.0,4.751506971517921
1,4,DELTA,61,6,1765626330381,1765626330382,1,1,0.2,0.0,4.949439460737155
1,5,HEARTBEAT,62,6,1765626330432,1765626330432,0,1,0,0.0,4.930266910664605
1,5,HEARTBEAT,63,6,1765626330482,1765626330483,1,1,0,0.0,4.910152348640396
1,5,HEARTBEAT,64,6,1765626330533,1765626330533,0,1,0,0.0,4.892187845186381
1,5,HEARTBEAT,65,6,1765626330583,1765626330583,0,0,0,0.0,4.874771206510696
1,5,HEARTBEAT,66,6,1765626330633,1765626330634,1,1,0,0.0,4.856418682478949
1,5,HEARTBEAT,67,6,1765626330684,1765626330684,0,1,0,0.0,4.840051611272204
1,5,HEARTBEAT,68,6,1765626330734,1765626330735,1,1,0,0.0,4.822755764382404
1,5,HEARTBEAT,69,6,1765626330785,1765626330785,0,1,0,0.0,4.807346771209201
1,5,HEARTBEAT,70,6,1765626330835,1765626330835,0,0,0,0.0,4.792374495006377
1,5,HEARTBEAT,71,6,1765626330886,1765626330886,0,1,0,0.0,4.776486576774476
1,5,HEARTBEAT,72,6,1765626330936,1765626330937,1,0,0,0.0,4.761044413776774
1,5,HEARTBEAT,73,6,1765626330987,1765626330988,1,0,0,0.0,4.746030110635539
1,5,HEARTBEAT,74,6,1765626331037,1765626331037,0,2,0,0.0,4.733960570689639
1,5,HEARTBEAT,75,6,1765626331088,1765626331089,1,3,0,0.0,4.718460923384742
1,5,HEARTBEAT,76,6,1765626331139,1765626331139,0,2,0,0.0,4.705834373008257
1,5,HEARTBEAT,77,6,1765626331189,1765626331190,1,1,0,0.0,4.692324824011388
1,5,HEARTBEAT,78,6,1765626331240,1765626331240,0,1,0,0.0,4.680354291452531
1,5,HEARTBEAT,79,6,1765626331292,1765626331293,1,3,0,0.0,4.6651728797646586
1,4,DELTA,80,8,1765626331393,1765626331393,0,47,0.2,0.0,4.759339096000008
1,5,HEARTBEAT,82,8,1765626331443,1765626331444,1,49,0,0.0,4.745999275875571
1,5,HEARTBEAT,83,8,1765626331494,1765626331494,0,1,0,0.0,4.734113897162728
1,5,HEARTBEAT,84,8,1765626331544,1765626331545,1,1,0,0.0,4.7213951123574915
1,5,HEARTBEAT,85,8,1765626331595,1765626331595,0,1,0,0.0,4.710076182262469
1,5,HEARTBEAT,86,8,1765626331645,1765626331645,0,0,0,0.0,4.6990179966754315
1,5,HEARTBEAT,87,8,1765626331695,1765626331696,1,1,0,0.0,4.6871440278320025
1,5,HEARTBEAT,88,8,1765626331746,1765626331747,1,0,0,0.0,4.675542906677132
1,5,HEARTBEAT,89,8,1765626331798,1765626331799,1,1,0,0.0,4.663167279615445
1,5,HEARTBEAT,90,8,1765626331849,1765626331849,0,2,0,0.0,4.653121484047306
